month,predicted_pd,true_outcome,recommend_decline,overridden
1,0.10726551835151418,0,False,False
1,0.06121741538608396,0,False,False
1,0.030261648356938304,0,False,False
1,0.10528309621489781,0,False,False
1,0.05427683069190568,0,False,False
1,0.06674241470403729,0,False,False
1,0.009878077102114797,0,False,False
1,0.16352323206358804,0,True,False
1,0.025789766689272214,0,False,False
1,0.07634086636021442,0,False,False
1,0.13891331208889787,0,False,False
1,0.13704345758489112,0,False,False
1,0.1105811528358188,0,False,False
1,0.09440776257702996,0,False,False
1,0.11049054450461382,0,False,False
1,0.150063833979501,1,True,False
1,0.08073328739212524,0,False,False
1,0.08877385984446515,0,False,False
1,0.08577028309952163,0,False,False
1,0.03168604397171892,0,False,False
1,0.02689545332241951,0,False,False
1,0.034632044153376625,0,False,False
1,0.02020743155348706,0,False,False
1,0.2117431442374514,0,True,False
1,0.04386863571863286,0,False,False
1,0.03389719905838839,0,False,False
1,0.14143111686184043,1,False,False
1,0.07690956379600819,0,False,False
1,0.043350820322600944,0,False,False
1,0.11179317929935194,0,False,False
1,0.04967691795565355,0,False,False
1,0.19083774855711164,1,True,False
1,0.0953116620142413,0,False,False
1,0.0622652497495527,0,False,False
1,0.04011251105169562,0,False,False
1,0.11763218799732239,0,False,False
1,0.11609112204451895,0,False,False
1,0.02223790481983808,0,False,False
1,0.1196335181086048,0,False,False
1,0.037221958546941075,0,False,False
1,0.16989628948660712,0,True,False
1,0.10910522694458896,1,False,False
1,0.19564736524197937,1,True,False
1,0.04838967026028525,1,False,False
1,0.04911622770670803,0,False,False
1,0.161638776306478,0,True,False
1,0.1034860754537117,0,False,False
1,0.049001670804645917,0,False,False
1,0.05721111139108902,0,False,False
1,0.03409293548947786,0,False,False
1,0.08077744557924045,0,False,False
1,0.0852660238032992,0,False,False
1,0.16194120380840804,1,True,False
1,0.06842846803228268,0,False,False
1,0.0229774637928061,0,False,False
1,0.06618028817061364,0,False,False
1,0.04318007335811354,0,False,False
1,0.09097465082711716,0,False,False
1,0.09184633917832165,0,False,False
1,0.06275855523760447,0,False,False
1,0.045158844452111414,0,False,False
1,0.0730759221951276,0,False,False
1,0.033501490499836174,0,False,False
1,0.08654786969948171,0,False,False
1,0.08277413319151893,0,False,False
1,0.12974107864808185,0,False,False
1,0.1711197517801674,0,True,False
1,0.15089613427504714,0,True,False
1,0.0919508851644736,0,False,False
1,0.13634204247940973,0,False,False
1,0.09725457015131642,0,False,False
1,0.14954521059961315,0,False,False
1,0.06645467727213289,0,False,False
1,0.058793661744188715,0,False,False
1,0.05617575245623385,0,False,False
1,0.07222567441274784,0,False,False
1,0.05583003053207829,0,False,False
1,0.044131324639725945,0,False,False
1,0.218211011886486,1,True,False
1,0.02718774336720577,0,False,False
1,0.03440857105341954,0,False,False
1,0.03751891292556419,0,False,False
1,0.006406439777244818,0,False,False
1,0.0652438157979095,0,False,False
1,0.08273224702403179,0,False,False
1,0.045031546717717426,0,False,False
1,0.19954800763629268,1,True,False
1,0.1303763964748695,1,False,False
1,0.057148272511761515,0,False,False
1,0.17761969000209712,1,True,False
1,0.11837998154719982,0,False,False
1,0.04853563744841052,0,False,False
1,0.03749411881234008,0,False,False
1,0.04491324423870675,0,False,False
1,0.03866139258200955,0,False,False
1,0.17496341302134125,0,True,False
1,0.08072274884174703,0,False,False
1,0.08502813354278706,1,False,False
1,0.05890938755315858,0,False,False
1,0.06368233467832458,0,False,False
1,0.028310585761873383,0,False,False
1,0.09719877774796591,0,False,False
1,0.05782263220445747,0,False,False
1,0.10365434183501843,0,False,False
1,0.049651510959533074,0,False,False
1,0.2347990243383512,1,True,False
1,0.06078142584600042,1,False,False
1,0.15967541981906064,1,True,False
1,0.039220821052679156,0,False,False
1,0.04233602025460097,0,False,False
1,0.15930553531844063,1,True,False
1,0.07936983270614562,0,False,False
1,0.09777629998865085,0,False,False
1,0.06712589574587698,0,False,False
1,0.16249987796739612,1,True,False
1,0.11916611930790487,0,False,False
1,0.01588874110293686,0,False,False
1,0.04648238352853482,0,False,False
1,0.07524417071547355,0,False,False
1,0.10669892106634417,0,False,False
1,0.012564070762674863,0,False,False
1,0.10238237695960457,1,False,False
1,0.12661345504019786,1,False,False
1,0.04458590014276241,0,False,False
1,0.02217336353254634,0,False,False
1,0.03703690680042749,0,False,False
1,0.08140606462078866,0,False,False
1,0.10144493831153811,0,False,False
1,0.1657492242363122,0,True,False
1,0.03686934629542837,0,False,False
1,0.05453116491137663,0,False,False
1,0.03315659294660931,0,False,False
1,0.01578928235362923,0,False,False
1,0.06778442259305832,0,False,False
1,0.10016947610769038,0,False,False
1,0.04182002391962672,0,False,False
1,0.14241704232314403,0,False,False
1,0.08163564785503495,0,False,False
1,0.028450766373537776,0,False,False
1,0.020037239511326545,0,False,False
1,0.08447947893329413,0,False,False
1,0.2495621215754576,0,True,False
1,0.06774106101796432,0,False,False
1,0.04135963030088628,0,False,False
1,0.08719904236368933,0,False,False
1,0.013449635639237022,0,False,False
1,0.0826008715108115,0,False,False
1,0.07010065557491164,0,False,False
1,0.038078441441167,0,False,False
1,0.16823598708442342,0,True,False
1,0.0841720329607187,0,False,False
1,0.0610483708389384,0,False,False
1,0.0767156748223281,0,False,False
1,0.057514937844537206,0,False,False
1,0.14964171345601052,0,False,False
1,0.09629213260030602,0,False,False
1,0.1254092251855915,0,False,False
1,0.051956906268254104,0,False,False
1,0.05038427517996264,0,False,False
1,0.03893619179150166,0,False,False
1,0.1402827651116409,0,False,False
1,0.024482946231349438,0,False,False
1,0.13418864614246204,0,False,False
1,0.16418501048424147,0,True,False
1,0.008137420904886712,0,False,False
1,0.07574756074212807,0,False,False
1,0.042896302325481084,0,False,False
1,0.1033772353386923,0,False,False
1,0.038498936488301834,0,False,False
1,0.009177035349370765,0,False,False
1,0.014644245576367355,0,False,False
1,0.04962343106205743,0,False,False
1,0.08214718130998289,0,False,False
1,0.12153443361159871,0,False,False
1,0.17452476940024572,0,True,False
1,0.02936131480188864,0,False,False
1,0.11342639722461917,0,False,False
1,0.09483456485500642,0,False,False
1,0.13609283691493695,0,False,False
1,0.05596621216032787,0,False,False
1,0.0651437155189532,0,False,False
1,0.069456567007942,0,False,False
1,0.07593823821619038,0,False,False
1,0.1374488982496114,1,False,False
1,0.041345010016013296,0,False,False
1,0.014582577327254608,0,False,False
1,0.06051123172016366,0,False,False
1,0.03368683160197752,0,False,False
1,0.038682809233965776,0,False,False
1,0.1002015349462588,0,False,False
1,0.10860548145331818,0,False,False
1,0.053017563043031186,0,False,False
1,0.07273713804927097,0,False,False
1,0.16236833922818486,0,True,False
1,0.06767097474264301,0,False,False
1,0.08570146673580137,0,False,False
1,0.0690079917800351,0,False,False
1,0.05462799242285141,0,False,False
1,0.14668759164090303,0,False,False
1,0.20077381449316198,0,True,False
1,0.12818829215380373,0,False,False
1,0.058865273709310814,0,False,False
1,0.07948871736546309,0,False,False
1,0.08808545604390282,0,False,False
1,0.0685334474819108,0,False,False
1,0.12869300131059658,0,False,False
1,0.12556268366703716,0,False,False
1,0.05309512272575097,0,False,False
1,0.07437675695347373,1,False,False
1,0.06996047282621545,0,False,False
1,0.0456316028860263,0,False,False
1,0.27825144816933456,1,True,False
1,0.012983273552144937,0,False,False
1,0.07156848179424487,0,False,False
1,0.03583322677618864,0,False,False
1,0.13956635760506997,1,False,False
1,0.02072579001907805,0,False,False
1,0.14127001561586028,0,False,False
1,0.01617991244491333,0,False,False
1,0.003836241642202175,0,False,False
1,0.08306136286704909,0,False,False
1,0.07250346671455805,0,False,False
1,0.04549224047271636,0,False,False
1,0.03451486352512502,0,False,False
1,0.039673188312172536,1,False,False
1,0.11320694306652235,0,False,False
1,0.06852070254532663,0,False,False
1,0.05874439374185533,0,False,False
1,0.017497230797822703,0,False,False
1,0.06929769801003899,0,False,False
1,0.08131608755255165,0,False,False
1,0.08000340615963321,0,False,False
1,0.08214537158148653,0,False,False
1,0.09129473120597799,0,False,False
1,0.03569244741258154,0,False,False
1,0.03892707370941886,0,False,False
1,0.08295634368638333,0,False,False
1,0.10318770178014972,0,False,False
1,0.13898050287389513,0,False,False
1,0.2350602828847737,0,True,False
1,0.0544008248079774,0,False,False
1,0.0983466668266472,0,False,False
1,0.1831746686368846,0,True,False
1,0.058499648148495925,0,False,False
1,0.028919818578724145,0,False,False
1,0.1534050226785342,0,True,False
1,0.1207856744807897,0,False,False
1,0.03158677620157847,0,False,False
1,0.11106199757993825,0,False,False
1,0.00600871209964462,0,False,False
1,0.06783203038785843,0,False,False
1,0.15521578872298622,1,True,False
1,0.06310739651961784,0,False,False
1,0.08074495105999004,1,False,False
1,0.09134692985752568,0,False,False
1,0.11515761373277648,0,False,False
1,0.16178961525815097,1,True,False
1,0.06589702021285096,0,False,False
1,0.16518405047664597,0,True,False
1,0.10136774241412304,1,False,False
1,0.061674073456610246,0,False,False
1,0.02193777352924975,0,False,False
1,0.07187780129883613,0,False,False
1,0.041875209442532306,0,False,False
1,0.1444780319708575,0,False,False
1,0.1814009998129506,0,True,False
1,0.07426300971349105,0,False,False
1,0.020105499865962353,0,False,False
1,0.051140398629400445,0,False,False
1,0.09607446478283192,0,False,False
1,0.024691538048799457,0,False,False
1,0.04603235866462283,0,False,False
1,0.07464878716813877,0,False,False
1,0.06006929170949413,0,False,False
1,0.06586746943204504,0,False,False
1,0.0405788966768097,0,False,False
1,0.023062168743358945,1,False,False
1,0.10388813004720836,0,False,False
1,0.07523215655625673,0,False,False
1,0.07093082113587743,0,False,False
1,0.057429596408225224,0,False,False
1,0.10094168400691973,0,False,False
1,0.12732285268713447,0,False,False
1,0.020087403268366968,0,False,False
1,0.043330722569109546,0,False,False
1,0.13220282177472317,0,False,False
1,0.06825959407769751,0,False,False
1,0.13914309844912034,0,False,False
1,0.04284404075810342,0,False,False
1,0.29722026259597695,0,True,False
1,0.10491681827953189,0,False,False
1,0.023501941571637288,0,False,False
1,0.028035502926202455,0,False,False
1,0.04790927777777972,0,False,False
1,0.11026852470753194,1,False,False
1,0.08610116820591418,0,False,False
1,0.08603865155490362,0,False,False
1,0.029251262389092925,0,False,False
1,0.17802899635208727,0,True,False
1,0.1395245028005499,0,False,False
1,0.13982614111495772,0,False,False
1,0.03981432342508167,0,False,False
1,0.08720181951163565,0,False,False
1,0.1279662555005505,0,False,False
1,0.016873916740838026,0,False,False
1,0.19233485696563643,0,True,False
1,0.08002420046502183,0,False,False
1,0.12010695540104177,0,False,False
1,0.0633803902897478,0,False,False
1,0.0861756959317372,0,False,False
1,0.06110493642209207,0,False,False
1,0.031763129171937465,0,False,False
1,0.057034204058920256,0,False,False
1,0.02310159085944982,0,False,False
1,0.15364649953664503,0,True,False
1,0.036877765451259654,0,False,False
1,0.014556265117531147,0,False,False
1,0.03743968735089511,0,False,False
1,0.029861827095215485,0,False,False
1,0.03961315793639108,0,False,False
1,0.19057144522160474,1,True,False
1,0.11201908017039451,0,False,False
1,0.06908172476799226,0,False,False
1,0.10544243872934694,0,False,False
1,0.05439170887562476,0,False,False
1,0.08255882936655738,1,False,False
1,0.033823131693015734,0,False,False
1,0.0561471377596818,0,False,False
1,0.04214605730060415,1,False,False
1,0.05723729625345371,0,False,False
1,0.0435644524052347,0,False,False
1,0.02620571604507084,0,False,False
1,0.014336188051550562,0,False,False
1,0.25759011237253926,0,True,False
1,0.16986255577060522,0,True,False
1,0.2567774139822273,0,True,False
1,0.041053136194805585,0,False,False
1,0.04140767868667241,1,False,False
1,0.08324839885627972,0,False,False
1,0.07361513277576669,0,False,False
1,0.11062269732427456,0,False,False
1,0.12091759573448477,0,False,False
1,0.16050584421240818,0,True,False
1,0.09110300122606017,0,False,False
1,0.04298539537848521,0,False,False
1,0.0139621720987629,0,False,False
1,0.047296628424670834,0,False,False
1,0.03873387406840342,0,False,False
1,0.16440879558129298,1,True,False
1,0.09907755348365756,1,False,False
1,0.08231570741056442,0,False,False
1,0.32838519241944675,0,True,False
1,0.13730833594069303,0,False,False
1,0.0826222168827437,0,False,False
1,0.16993573583324822,1,True,False
1,0.05449606796180166,0,False,False
1,0.1926945905958364,1,True,False
1,0.18650194939510398,0,True,False
1,0.12217156325785569,1,False,False
1,0.12728785573848492,0,False,False
1,0.13416392136435895,0,False,False
1,0.20465600691140737,0,True,False
1,0.018721902432226628,0,False,False
1,0.12228968619905385,0,False,False
1,0.07043046590091785,0,False,False
1,0.061793422528939566,0,False,False
1,0.10843026562737355,0,False,False
1,0.1052390994848973,0,False,False
1,0.08195210433458167,0,False,False
1,0.06041106039681698,0,False,False
1,0.15238859112897746,0,True,False
1,0.03677669074930551,0,False,False
1,0.10478354736858649,0,False,False
1,0.029080140403662705,0,False,False
1,0.04448963587885036,0,False,False
1,0.07235272718657809,1,False,False
1,0.13715642596043331,0,False,False
1,0.08731537921779572,0,False,False
1,0.06090650043695144,0,False,False
1,0.04504220748504086,0,False,False
1,0.04104734780999111,0,False,False
1,0.06775456496436945,0,False,False
1,0.060191099377324905,0,False,False
1,0.03291541314834564,0,False,False
1,0.1771942530674135,1,True,False
1,0.0076837582238871455,0,False,False
1,0.11410014944640635,0,False,False
1,0.06253640484811843,0,False,False
1,0.03005606795442801,0,False,False
1,0.05364442856562519,0,False,False
1,0.09047484246279826,0,False,False
1,0.07715280083723085,0,False,False
1,0.07793067062672937,0,False,False
1,0.05683019067705161,0,False,False
1,0.036362963279708026,0,False,False
1,0.0854608282220227,0,False,False
1,0.0649461301846804,0,False,False
1,0.10339462987026346,0,False,False
1,0.0038077636944071113,0,False,False
1,0.10248155816218277,0,False,False
1,0.07831953404487209,0,False,False
1,0.07091455749077606,0,False,False
1,0.16680396377984594,0,True,False
1,0.03614253179719274,0,False,False
1,0.09215552408151267,0,False,False
1,0.18616857119926328,0,True,False
1,0.05283100980612124,0,False,False
1,0.14057651559966566,0,False,False
1,0.10377837321837823,0,False,False
1,0.020372622804353098,0,False,False
1,0.06155317536290124,0,False,False
1,0.03116211064272956,0,False,False
1,0.10070641073289537,0,False,False
1,0.05118560935170831,0,False,False
1,0.08274313000329739,0,False,False
1,0.15704917013528166,0,True,False
1,0.117679982097089,0,False,False
1,0.032743936083924445,0,False,False
1,0.04896429561024114,0,False,False
1,0.08302301282970298,1,False,False
1,0.22635949716745093,1,True,False
1,0.08704193870866551,0,False,False
1,0.09495018572597683,1,False,False
1,0.0714019095336264,1,False,False
1,0.11725671876519544,0,False,False
1,0.12050071934481248,0,False,False
1,0.0201319269568466,0,False,False
1,0.014245799612202301,0,False,False
1,0.10930386641523135,1,False,False
1,0.06581798433067407,0,False,False
1,0.08973651545782166,0,False,False
1,0.17168290048584944,0,True,False
1,0.060070444402318304,0,False,False
1,0.12855091659958753,0,False,False
1,0.13464236559830506,0,False,False
1,0.08628396852087501,0,False,False
1,0.07699086125025723,0,False,False
1,0.07164550596503722,0,False,False
1,0.026931948295595365,0,False,False
1,0.09141844323690104,0,False,False
1,0.13550724960314375,0,False,False
1,0.20159578891601546,0,True,False
1,0.2106706068817166,0,True,False
1,0.040801584526399814,0,False,False
1,0.08402309036271943,0,False,False
1,0.055648495487060065,0,False,False
1,0.04603269866718778,0,False,False
1,0.08174438370153256,0,False,False
1,0.06288299602569276,0,False,False
1,0.1500577206154258,0,True,False
1,0.041945137042541956,0,False,False
1,0.0787681935310243,0,False,False
1,0.24343402915031884,0,True,False
1,0.11095159854180704,0,False,False
1,0.07638033167697551,0,False,False
1,0.031147127692795568,0,False,False
1,0.1512574986481664,0,True,False
1,0.0770277940667197,0,False,False
1,0.06350013107931217,0,False,False
1,0.02555213728063179,0,False,False
1,0.028382394371482225,0,False,False
1,0.08540086961843701,1,False,False
1,0.05013072812501284,0,False,False
1,0.18994752201051393,0,True,False
1,0.15264971068798838,1,True,False
1,0.1715584666032038,0,True,False
1,0.034526253724383185,0,False,False
1,0.12376071591954352,0,False,False
1,0.029451778239383636,0,False,False
1,0.09869457087621616,0,False,False
1,0.1129559587111529,0,False,False
1,0.04613765176599645,0,False,False
1,0.056129278380385,0,False,False
1,0.08908791081519724,0,False,False
1,0.11611716792503855,0,False,False
1,0.12472538730870407,0,False,False
1,0.19258856735590957,0,True,False
1,0.07155603424200968,0,False,False
1,0.09326607047671616,0,False,False
1,0.03303613855310659,0,False,False
1,0.13274223697256265,1,False,False
1,0.05175014092517128,0,False,False
1,0.026852501648226734,0,False,False
1,0.040872415476852254,0,False,False
1,0.019527733779090544,0,False,False
1,0.09646521946319707,0,False,False
1,0.14155449006505824,0,False,False
1,0.04038185428214374,1,False,False
1,0.1481986245204508,0,False,False
1,0.05685017333191596,0,False,False
1,0.07100558608408786,0,False,False
1,0.06011237322134046,0,False,False
1,0.11274579532179084,0,False,False
1,0.08716096261821478,0,False,False
1,0.12271358124029687,0,False,False
1,0.06583701219732893,0,False,False
1,0.06347066809144189,0,False,False
1,0.0384691473516405,0,False,False
1,0.0114083548214361,0,False,False
1,0.01766976000856426,0,False,False
1,0.1530595801945667,0,True,False
1,0.12885541469529402,0,False,False
1,0.11705740977320092,0,False,False
1,0.0720754450968473,0,False,False
1,0.1709326752856123,1,True,False
1,0.0979410428346473,0,False,False
1,0.07745257811840284,0,False,False
1,0.062289566897360635,0,False,False
1,0.028335710934490138,0,False,False
1,0.02307749451639326,0,False,False
1,0.028195793539839108,0,False,False
1,0.10097923913355264,0,False,False
1,0.17761969971628308,0,True,False
1,0.1284859277656761,1,False,False
1,0.07207749011180632,0,False,False
1,0.15746113293971672,0,True,False
1,0.07727728842212739,0,False,False
1,0.1086345487766303,0,False,False
1,0.054131790998678354,0,False,False
1,0.06792444817038308,0,False,False
1,0.10425706521636721,0,False,False
1,0.022772966394627045,0,False,False
1,0.06160556858675226,0,False,False
1,0.12879636817189155,0,False,False
1,0.009855698577752267,0,False,False
1,0.061070775401774136,0,False,False
1,0.09949014970912058,0,False,False
1,0.0550247215350673,0,False,False
1,0.06705961073890432,0,False,False
1,0.16847774727055972,1,True,False
1,0.05868848689654594,0,False,False
1,0.12772329066364335,0,False,False
1,0.1393814235309941,0,False,False
1,0.12680441928679054,0,False,False
1,0.11383245728151337,0,False,False
1,0.10320943244735833,0,False,False
1,0.19778463204127328,0,True,False
1,0.008026008355855123,0,False,False
1,0.0728986166073267,0,False,False
1,0.043497123062540693,0,False,False
1,0.10948839085519355,0,False,False
1,0.06600401510144226,0,False,False
1,0.06606750009549431,0,False,False
1,0.026195550914429946,0,False,False
1,0.09271377832172235,0,False,False
1,0.07397778736488282,0,False,False
1,0.21024499673453204,1,True,False
1,0.032189649688280454,0,False,False
1,0.16371243536228766,0,True,False
1,0.042134444455315334,0,False,False
1,0.05958445915365701,0,False,False
1,0.14351904590164802,0,False,False
1,0.015213478019126692,0,False,False
1,0.10677319867327136,0,False,False
1,0.030699623641354125,0,False,False
1,0.15335903013414712,0,True,False
1,0.04332805046921672,0,False,False
1,0.03636537545333299,0,False,False
1,0.024303732302527296,0,False,False
1,0.04701889891387909,0,False,False
1,0.15079798839836803,0,True,False
1,0.09894092108646975,0,False,False
1,0.1291576799044394,0,False,False
1,0.061998770049544794,0,False,False
1,0.06719995980188108,0,False,False
1,0.09858891174750894,0,False,False
1,0.030035466258256826,0,False,False
1,0.08275082012427115,0,False,False
1,0.053338293505807106,0,False,False
1,0.07895045475522273,0,False,False
1,0.14715060568695584,0,False,False
1,0.04408904433723166,0,False,False
1,0.2301969703260167,0,True,False
1,0.11154389826792654,0,False,False
1,0.12453576275821804,0,False,False
1,0.12920947448956044,0,False,False
1,0.012639849016290238,0,False,False
1,0.04724238617346393,0,False,False
1,0.05641342389678305,0,False,False
1,0.05091047564186078,0,False,False
1,0.13883437408133714,0,False,False
1,0.05206489328768389,0,False,False
1,0.10541934504264383,0,False,False
1,0.02759737323866473,0,False,False
1,0.17160755616208612,0,True,False
1,0.10092035507803189,0,False,False
1,0.08967745498636552,0,False,False
1,0.11145394704014223,0,False,False
1,0.1354625535009674,0,False,False
1,0.08068253958545456,0,False,False
1,0.0888494582147857,0,False,False
1,0.06205966531233979,0,False,False
1,0.08262442061199077,0,False,False
1,0.020199654135811033,0,False,False
1,0.04713098658619753,0,False,False
1,0.0595520758138174,0,False,False
1,0.09260057894846338,0,False,False
1,0.11249256645488417,0,False,False
1,0.13251798916646368,1,False,False
1,0.050337763404509905,0,False,False
1,0.04913135093974881,0,False,False
1,0.09639696123042372,1,False,False
1,0.08227853670539913,0,False,False
1,0.17571995656116177,0,True,False
1,0.07857208990531121,0,False,False
1,0.021887378747798978,0,False,False
1,0.11658263070190061,0,False,False
1,0.1733003251549437,0,True,False
1,0.07045909114593961,0,False,False
1,0.017889072577028757,0,False,False
1,0.03825489064907795,0,False,False
1,0.14881413021242354,0,False,False
1,0.044663753665137876,0,False,False
1,0.07356528330424054,0,False,False
1,0.0880651787680005,0,False,False
1,0.13257529394989892,0,False,False
1,0.14014507465899365,1,False,False
1,0.03699751532520765,0,False,False
1,0.13879419597218043,0,False,False
1,0.036290869321882614,0,False,False
1,0.01689104145739076,0,False,False
1,0.18173818684970558,0,True,False
1,0.0564798346288826,0,False,False
1,0.04538363625370492,0,False,False
1,0.13376455443738322,0,False,False
1,0.0324725089928626,0,False,False
